created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-06-16T18:38:52Z,180703,11.50,21.50,38.88,71.80,36.20,16
2023-06-16T18:39:11Z,180704,10.90,23.10,38.88,71.50,36.40,15
2023-06-16T18:39:31Z,180705,11.80,23.50,38.94,71.70,36.30,17
2023-06-16T18:39:50Z,180706,12.70,24.30,38.94,71.40,36.20,14
2023-06-16T18:40:09Z,180707,13.10,23.80,39.00,71.10,36.50,16
2023-06-16T18:40:29Z,180708,12.60,19.70,39.00,70.70,36.50,14
2023-06-16T18:40:48Z,180709,11.80,19.20,39.00,70.50,36.60,16
2023-06-16T18:41:08Z,180710,12.10,19.40,39.06,70.10,36.70,15
2023-06-16T18:41:27Z,180711,12.40,21.70,39.06,70.20,36.80,16
2023-06-16T18:41:46Z,180712,12.00,20.70,39.13,69.50,36.80,16
2023-06-16T18:42:06Z,180713,12.40,22.10,39.13,69.30,36.80,17
2023-06-16T18:42:25Z,180714,12.40,19.90,39.13,68.90,37.00,16
2023-06-16T18:42:44Z,180715,13.00,21.10,39.13,69.00,37.10,16
2023-06-16T18:43:04Z,180716,12.20,19.70,39.19,68.60,37.00,16
2023-06-16T18:43:23Z,180717,12.40,20.00,39.25,69.20,37.00,16
2023-06-16T18:43:43Z,180718,12.30,21.10,39.25,69.40,36.80,16
2023-06-16T18:44:02Z,180719,12.40,21.30,39.25,69.50,36.80,16
2023-06-16T18:44:22Z,180720,12.00,22.90,39.31,69.20,37.00,14
2023-06-16T18:44:41Z,180721,12.10,22.50,39.31,68.90,36.80,15
2023-06-16T18:45:00Z,180722,12.00,22.00,39.31,69.00,37.10,15
2023-06-16T18:45:20Z,180723,12.60,20.40,39.38,68.60,37.10,14
2023-06-16T18:45:39Z,180724,12.50,20.30,39.38,68.40,37.30,15
2023-06-16T18:45:58Z,180725,12.50,21.40,39.38,68.70,37.20,16
2023-06-16T18:46:18Z,180726,12.10,21.80,39.44,68.40,37.10,16
2023-06-16T18:46:37Z,180727,12.20,20.70,39.44,,,
2023-06-16T18:46:57Z,180728,12.50,21.40,39.50,68.20,37.30,15
2023-06-16T18:47:16Z,180729,11.90,20.90,39.50,68.40,37.10,16
2023-06-16T18:47:36Z,180730,11.90,20.30,39.50,67.90,37.40,15
2023-06-16T18:47:55Z,180731,13.00,19.40,39.56,67.60,37.40,15
2023-06-16T18:48:14Z,180732,12.90,19.90,39.56,67.90,37.40,14
2023-06-16T18:48:54Z,180733,12.60,24.30,39.63,67.60,37.30,18
2023-06-16T18:49:13Z,180734,13.00,25.20,39.63,67.30,37.70,16
2023-06-16T18:49:32Z,180735,12.70,20.50,39.63,67.30,37.40,16
2023-06-16T18:49:52Z,180736,12.80,24.90,39.69,67.20,37.40,15
2023-06-16T18:50:11Z,180737,12.80,22.80,39.75,67.20,37.60,16
2023-06-16T18:50:31Z,180738,12.20,21.60,39.75,67.10,37.40,14
2023-06-16T18:50:50Z,180739,12.90,21.20,39.75,66.90,37.50,14
2023-06-16T18:51:09Z,180740,13.00,22.10,39.75,67.00,37.50,15
2023-06-16T18:51:29Z,180741,12.70,19.00,39.75,66.80,37.60,15
2023-06-16T18:51:48Z,180742,11.90,20.60,39.81,66.80,37.70,16
2023-06-16T18:52:07Z,180743,12.60,20.90,39.81,66.90,37.50,15
2023-06-16T18:52:27Z,180744,12.60,21.50,39.81,66.80,37.50,16
2023-06-16T18:52:46Z,180745,13.30,22.00,39.88,66.60,37.60,15
2023-06-16T18:53:05Z,180746,13.60,20.70,39.88,66.50,37.60,15
2023-06-16T18:53:25Z,180747,13.00,22.10,39.88,66.70,37.70,15
2023-06-16T18:53:44Z,180748,13.10,21.80,39.88,66.70,37.70,16
2023-06-16T18:54:04Z,180749,12.70,22.10,39.94,66.40,37.70,17
2023-06-16T18:54:23Z,180750,12.70,21.10,39.94,66.50,37.70,16
2023-06-16T18:54:42Z,180751,13.00,22.00,39.94,66.10,37.70,16
2023-06-16T18:55:02Z,180752,13.50,24.10,40.00,66.20,37.70,17
2023-06-16T18:55:21Z,180753,13.10,21.90,40.00,66.20,37.70,17
2023-06-16T18:55:40Z,180754,12.50,19.30,40.00,66.30,37.70,16
2023-06-16T18:56:00Z,180755,12.80,24.00,40.00,66.30,37.60,15
2023-06-16T18:56:19Z,180756,13.00,24.30,40.00,66.20,37.70,14
2023-06-16T18:56:39Z,180757,13.00,23.30,40.06,66.30,37.90,16
2023-06-16T18:56:58Z,180758,13.80,24.30,40.00,66.10,37.80,16
2023-06-16T18:57:17Z,180759,13.80,21.80,40.06,66.20,37.70,16
2023-06-16T18:57:37Z,180760,13.70,23.70,40.06,66.40,37.70,15
2023-06-16T18:57:56Z,180761,13.60,21.30,40.06,66.30,37.70,15
2023-06-16T18:58:15Z,180762,13.50,22.00,40.13,66.20,37.70,16
2023-06-16T18:58:35Z,180763,13.10,19.90,40.13,66.10,37.80,17
2023-06-16T18:58:54Z,180764,13.70,22.10,40.13,66.10,37.80,16
2023-06-16T18:59:13Z,180765,13.00,21.30,40.13,66.10,37.90,17
2023-06-16T18:59:33Z,180766,12.80,20.20,40.13,65.60,38.00,17
2023-06-16T18:59:52Z,180767,13.20,21.90,40.13,65.60,37.80,16
2023-06-16T19:00:12Z,180768,13.30,21.40,40.13,65.80,37.70,16
2023-06-16T19:00:31Z,180769,13.70,22.90,40.19,,,
2023-06-16T19:00:51Z,180770,13.70,25.10,40.19,65.90,37.80,16
2023-06-16T19:01:10Z,180771,13.50,25.00,40.19,65.60,38.00,15
2023-06-16T19:01:29Z,180772,12.40,21.60,40.19,65.60,38.00,16
2023-06-16T19:01:49Z,180773,13.10,20.60,40.25,65.70,38.00,15
2023-06-16T19:02:08Z,180774,13.20,22.40,40.25,65.50,38.00,16
2023-06-16T19:02:28Z,180775,13.00,23.50,40.25,65.40,37.80,16
2023-06-16T19:02:47Z,180776,12.70,21.30,40.25,65.60,38.00,14
2023-06-16T19:03:06Z,180777,12.40,20.10,40.25,65.60,37.80,15
2023-06-16T19:03:26Z,180778,12.70,22.10,40.31,65.60,37.70,16
2023-06-16T19:03:45Z,180779,12.90,21.80,40.31,65.80,37.80,16
2023-06-16T19:04:04Z,180780,12.20,22.00,40.31,65.40,37.80,16
2023-06-16T19:04:24Z,180781,12.30,20.80,40.31,65.60,38.00,15
2023-06-16T19:04:43Z,180782,13.60,20.70,40.31,65.50,37.80,15
2023-06-16T19:05:02Z,180783,13.30,19.60,40.31,65.40,37.90,15
2023-06-16T19:05:22Z,180784,13.30,21.90,40.31,65.30,37.90,16
2023-06-16T19:05:41Z,180785,13.00,21.30,40.31,65.50,38.00,17
2023-06-16T19:06:01Z,180786,12.40,20.90,40.38,65.50,38.20,15
2023-06-16T19:06:20Z,180787,12.20,19.70,40.38,65.60,38.00,17
2023-06-16T19:06:39Z,180788,12.40,21.20,40.38,65.20,38.10,17
2023-06-16T19:06:59Z,180789,12.60,21.10,40.38,65.40,38.00,15
2023-06-16T19:07:18Z,180790,12.80,21.50,40.38,65.70,37.20,16
2023-06-16T19:07:38Z,180791,12.50,22.10,40.44,65.40,37.80,14
2023-06-16T19:07:57Z,180792,11.90,18.20,40.44,65.40,37.90,16
2023-06-16T19:08:16Z,180793,11.90,20.90,40.44,65.50,38.00,17
2023-06-16T19:08:36Z,180794,12.60,23.30,40.44,65.30,38.00,14
2023-06-16T19:08:55Z,180795,12.00,18.60,40.44,65.50,38.00,16
2023-06-16T19:09:14Z,180796,11.90,19.10,40.44,65.30,38.00,15
2023-06-16T19:09:34Z,180797,12.60,20.60,40.44,65.30,37.80,16
2023-06-16T19:09:53Z,180798,12.40,23.60,40.44,65.40,38.00,17
2023-06-16T19:10:13Z,180799,11.90,20.10,40.50,65.20,38.00,14
2023-06-16T19:10:32Z,180800,11.50,20.50,40.50,65.10,38.00,15
2023-06-16T19:10:51Z,180801,11.80,19.90,40.44,65.20,38.00,15
2023-06-16T19:11:11Z,180802,11.30,18.10,40.50,65.50,38.10,14
2023-06-16T19:11:30Z,180803,11.70,20.70,40.50,65.10,38.10,16
2023-06-16T19:11:50Z,180804,11.80,20.70,40.50,65.10,38.10,17
2023-06-16T19:12:09Z,180805,11.30,20.90,40.50,65.10,38.10,16
2023-06-16T19:12:28Z,180806,10.90,19.50,40.50,65.10,38.10,17
2023-06-16T19:12:48Z,180807,11.20,16.70,40.50,64.70,38.10,16
2023-06-16T19:13:07Z,180808,11.80,19.70,40.50,64.80,38.10,15
2023-06-16T19:13:27Z,180809,11.50,20.50,40.50,,,
2023-06-16T19:13:46Z,180810,10.80,19.10,40.50,65.10,38.10,14
2023-06-16T19:14:06Z,180811,11.10,18.90,40.50,65.10,38.00,16
2023-06-16T19:14:25Z,180812,11.50,19.30,40.56,65.20,37.90,16
2023-06-16T19:14:44Z,180813,10.80,16.30,40.50,65.10,38.00,13
2023-06-16T19:15:04Z,180814,10.90,19.80,40.56,64.90,37.90,16
2023-06-16T19:15:23Z,180815,10.80,18.20,40.50,65.10,37.80,15
2023-06-16T19:15:42Z,180816,10.80,19.20,40.56,65.20,37.90,15
2023-06-16T19:16:02Z,180817,11.10,19.00,40.56,65.30,37.80,14
2023-06-16T19:16:21Z,180818,10.80,18.30,40.56,65.20,38.00,15
2023-06-16T19:16:41Z,180819,10.50,17.40,40.56,65.10,38.00,16
2023-06-16T19:17:00Z,180820,10.70,20.80,40.56,65.30,37.90,16
2023-06-16T19:17:20Z,180821,10.70,20.80,40.56,64.80,38.00,17
2023-06-16T19:17:40Z,180822,10.60,20.40,40.56,65.00,38.10,16
2023-06-16T19:17:59Z,180823,10.20,19.10,40.63,65.00,38.10,14
2023-06-16T19:18:18Z,180824,10.00,18.30,40.56,64.80,37.90,15
2023-06-16T19:18:38Z,180825,10.10,18.10,40.63,65.20,38.10,14
2023-06-16T19:18:57Z,180826,10.00,18.20,40.56,65.00,38.00,17
2023-06-16T19:19:17Z,180827,10.00,17.60,40.63,65.30,37.80,15
2023-06-16T19:19:36Z,180828,10.30,20.10,40.56,65.10,38.00,16
2023-06-16T19:19:55Z,180829,10.60,18.10,40.63,64.80,37.90,15
2023-06-16T19:20:15Z,180830,11.00,16.70,40.63,64.80,38.10,16
2023-06-16T19:20:34Z,180831,10.40,16.80,40.63,65.00,38.10,16
2023-06-16T19:20:53Z,180832,10.40,17.10,40.63,65.00,38.10,16
2023-06-16T19:21:13Z,180833,10.10,18.10,40.63,65.00,38.10,14
2023-06-16T19:21:32Z,180834,10.30,18.10,40.63,64.70,37.90,16
2023-06-16T19:21:52Z,180835,10.50,17.50,40.63,64.70,38.00,16
2023-06-16T19:22:11Z,180836,10.70,19.40,40.63,64.80,38.00,15
2023-06-16T19:22:30Z,180837,11.00,19.00,40.63,64.90,38.10,16
2023-06-16T19:22:50Z,180838,11.00,18.20,40.63,64.50,38.00,16
2023-06-16T19:23:09Z,180839,10.70,17.30,40.63,64.90,38.10,15
2023-06-16T19:23:28Z,180840,10.50,17.50,40.63,64.80,37.90,15
2023-06-16T19:23:48Z,180841,10.70,17.70,40.63,64.60,38.10,15
2023-06-16T19:24:07Z,180842,10.90,18.60,40.63,64.60,38.00,16
2023-06-16T19:24:27Z,180843,10.90,18.30,40.63,64.70,38.00,15
2023-06-16T19:24:46Z,180844,10.90,18.10,40.63,64.40,38.00,16
2023-06-16T19:25:05Z,180845,10.60,16.30,40.63,64.70,38.10,14
2023-06-16T19:25:25Z,180846,10.90,16.10,40.63,64.40,38.10,14
2023-06-16T19:25:44Z,180847,10.80,16.40,40.63,64.60,38.10,14
2023-06-16T19:26:03Z,180848,11.10,18.40,40.63,64.50,38.20,16
2023-06-16T19:26:23Z,180849,10.70,18.10,40.63,64.50,38.10,17
2023-06-16T19:26:42Z,180850,10.60,16.30,40.63,64.30,38.20,15
2023-06-16T19:27:02Z,180851,11.40,20.40,40.63,64.50,38.10,16
2023-06-16T19:27:21Z,180852,10.60,18.80,40.63,64.60,38.00,15
2023-06-16T19:27:40Z,180853,10.10,15.30,40.69,64.40,38.10,17
2023-06-16T19:28:00Z,180854,10.80,17.30,40.63,64.20,38.10,18
2023-06-16T19:28:19Z,180855,10.90,16.30,40.69,64.50,38.00,16
2023-06-16T19:28:38Z,180856,11.00,16.30,40.63,64.20,38.10,14
2023-06-16T19:28:58Z,180857,10.00,17.10,40.69,64.30,38.10,16
2023-06-16T19:29:17Z,180858,8.90,16.90,40.69,64.10,38.30,16
2023-06-16T19:29:37Z,180859,9.50,16.30,40.69,64.20,38.20,16
2023-06-16T19:29:56Z,180860,10.10,17.10,40.63,64.60,38.20,14
2023-06-16T19:30:15Z,180861,10.30,15.60,40.63,64.70,38.10,15
2023-06-16T19:30:35Z,180862,10.40,18.60,40.69,64.40,38.10,14
2023-06-16T19:30:54Z,180863,10.10,17.40,40.69,64.40,38.00,16
2023-06-16T19:31:14Z,180864,10.20,16.10,40.69,64.70,38.20,16
2023-06-16T19:31:33Z,180865,10.40,14.90,40.63,64.60,38.10,15
2023-06-16T19:31:52Z,180866,10.20,16.10,40.63,64.40,38.10,16
2023-06-16T19:32:12Z,180867,10.80,17.60,40.69,64.50,38.10,15
2023-06-16T19:32:31Z,180868,11.20,18.90,40.69,64.40,38.20,16
2023-06-16T19:32:51Z,180869,11.10,19.40,40.69,64.50,38.20,14
2023-06-16T19:33:10Z,180870,10.30,18.30,40.69,64.40,38.10,16
2023-06-16T19:33:29Z,180871,10.70,18.80,40.69,64.00,38.10,15
2023-06-16T19:33:49Z,180872,10.40,18.10,40.69,64.20,38.00,15
2023-06-16T19:34:09Z,180873,10.50,16.90,40.69,64.10,38.20,14
2023-06-16T19:34:29Z,180874,10.30,17.90,40.69,64.20,38.30,15
2023-06-16T19:34:48Z,180875,10.50,19.00,40.69,64.10,38.10,16
2023-06-16T19:35:08Z,180876,10.20,17.70,40.69,64.10,38.00,13
2023-06-16T19:35:27Z,180877,10.40,18.30,40.75,64.00,38.10,15
2023-06-16T19:35:46Z,180878,10.60,16.40,40.69,64.20,38.10,16
2023-06-16T19:36:06Z,180879,10.60,17.10,40.69,64.30,38.10,17
2023-06-16T19:36:25Z,180880,10.80,16.70,40.69,63.90,38.30,16
2023-06-16T19:36:45Z,180881,10.50,16.10,40.69,64.20,38.00,14
2023-06-16T19:37:04Z,180882,10.20,16.70,40.69,64.40,38.20,16
2023-06-16T19:37:24Z,180883,10.10,17.10,40.69,64.30,38.10,15
2023-06-16T19:37:43Z,180884,10.60,19.40,40.69,64.00,38.30,17
2023-06-16T19:38:04Z,180885,10.80,18.60,40.69,63.90,38.20,15
2023-06-16T19:38:23Z,180886,11.00,15.70,40.69,64.30,38.10,16
2023-06-16T19:38:42Z,180887,10.90,16.50,40.75,64.10,38.20,14
2023-06-16T19:39:02Z,180888,10.10,17.70,40.75,64.20,38.10,16
2023-06-16T19:39:21Z,180889,10.80,20.10,40.75,64.30,38.20,16
2023-06-16T19:39:40Z,180890,11.00,18.90,40.69,64.00,38.10,15
2023-06-16T19:40:00Z,180891,10.50,17.10,40.75,64.00,38.10,15
2023-06-16T19:40:19Z,180892,10.80,18.60,40.75,64.10,38.00,15
2023-06-16T19:40:38Z,180893,10.50,17.50,40.75,64.20,38.30,16
2023-06-16T19:40:58Z,180894,10.60,16.40,40.75,63.70,38.20,14
2023-06-16T19:41:17Z,180895,10.90,17.30,40.75,63.60,38.30,15
2023-06-16T19:41:37Z,180896,10.20,18.10,40.75,63.70,38.30,16
2023-06-16T19:41:56Z,180897,10.60,17.00,40.75,63.80,38.00,18
2023-06-16T19:42:15Z,180898,10.30,16.20,40.75,63.80,38.10,16
2023-06-16T19:42:35Z,180899,10.40,17.00,40.75,63.70,38.30,17
2023-06-16T19:42:54Z,180900,10.90,18.20,40.75,63.90,38.10,15
2023-06-16T19:43:13Z,180901,10.70,17.10,40.75,64.00,38.20,16
2023-06-16T19:43:33Z,180902,10.60,16.40,40.75,63.80,38.20,17
2023-06-16T19:43:52Z,180903,10.80,20.30,40.75,64.20,38.00,16
2023-06-16T19:44:11Z,180904,10.60,18.30,40.75,64.20,38.00,14
2023-06-16T19:44:31Z,180905,10.60,18.10,40.75,64.10,38.10,16
2023-06-16T19:44:50Z,180906,10.70,17.30,40.75,64.30,38.00,17
2023-06-16T19:45:10Z,180907,11.30,21.50,40.75,64.20,38.10,16
2023-06-16T19:45:29Z,180908,10.90,20.60,40.75,64.30,38.10,16
2023-06-16T19:45:48Z,180909,10.60,19.40,40.75,63.90,38.30,14
2023-06-16T19:46:08Z,180910,10.50,17.80,40.75,63.80,38.10,14
2023-06-16T19:46:27Z,180911,10.40,17.30,40.75,64.00,38.10,15
2023-06-16T19:46:46Z,180912,10.00,16.50,40.75,64.20,38.20,15
2023-06-16T19:47:06Z,180913,10.80,16.80,40.75,64.20,38.20,14
2023-06-16T19:47:25Z,180914,11.10,17.50,40.75,63.90,38.20,17
2023-06-16T19:47:45Z,180915,10.70,16.00,40.75,64.00,38.00,14
2023-06-16T19:48:04Z,180916,10.50,20.10,40.75,63.80,38.10,14
2023-06-16T19:48:23Z,180917,10.90,21.20,40.75,63.80,38.10,17
2023-06-16T19:48:43Z,180918,10.60,18.80,40.75,63.80,38.10,17
2023-06-16T19:49:02Z,180919,10.40,18.10,40.75,63.70,38.20,14
2023-06-16T19:49:21Z,180920,10.40,16.20,40.75,63.80,38.10,15
2023-06-16T19:49:41Z,180921,10.60,16.30,40.75,63.80,37.90,16
2023-06-16T19:50:00Z,180922,10.50,20.20,40.75,63.90,38.00,16
2023-06-16T19:50:20Z,180923,11.20,22.10,40.75,63.80,38.00,18
2023-06-16T19:50:39Z,180924,10.90,17.90,40.75,63.50,38.00,16
2023-06-16T19:50:58Z,180925,10.70,17.20,40.75,63.80,38.00,16
2023-06-16T19:51:18Z,180926,10.20,17.40,40.75,63.60,38.00,18
2023-06-16T19:51:37Z,180927,10.20,18.90,40.75,63.70,38.10,15
2023-06-16T19:51:56Z,180928,11.00,19.30,40.75,63.50,38.00,16
2023-06-16T19:52:16Z,180929,11.30,20.00,40.75,63.70,38.10,16
2023-06-16T19:52:35Z,180930,11.00,17.70,40.75,63.50,38.10,16
2023-06-16T19:52:55Z,180931,10.60,17.50,40.75,63.70,38.00,16
2023-06-16T19:53:14Z,180932,10.40,18.20,40.75,63.70,38.00,17
2023-06-16T19:53:33Z,180933,10.90,20.00,40.75,63.70,38.00,14
2023-06-16T19:53:53Z,180934,10.80,17.60,40.75,63.80,38.00,16
2023-06-16T19:54:12Z,180935,9.70,19.10,40.75,63.80,38.00,16
2023-06-16T19:54:31Z,180936,10.40,20.00,40.75,63.50,38.00,14
2023-06-16T19:54:51Z,180937,10.70,17.10,40.75,63.70,38.10,18
2023-06-16T19:55:10Z,180938,10.70,18.60,40.75,63.70,38.10,15
2023-06-16T19:55:30Z,180939,11.20,19.20,40.75,63.30,37.90,14
2023-06-16T19:55:49Z,180940,10.40,17.40,40.75,63.70,38.10,17
2023-06-16T19:56:08Z,180941,10.30,17.70,40.75,63.50,38.00,14
2023-06-16T19:56:28Z,180942,10.60,17.80,40.75,63.70,38.00,15
2023-06-16T19:56:47Z,180943,10.80,19.80,40.75,63.70,37.80,15
2023-06-16T19:57:06Z,180944,10.70,16.70,40.75,63.50,38.00,16
2023-06-16T19:57:26Z,180945,10.80,18.00,40.75,63.80,37.80,16
2023-06-16T19:57:45Z,180946,11.00,21.30,40.75,63.80,37.90,15
2023-06-16T19:58:05Z,180947,10.70,20.80,40.75,63.70,38.00,16
2023-06-16T19:58:24Z,180948,10.60,19.70,40.75,63.90,37.90,16
2023-06-16T19:58:43Z,180949,10.30,21.60,40.75,63.80,37.80,16
2023-06-16T19:59:03Z,180950,10.50,22.10,40.75,63.60,37.80,16
2023-06-16T19:59:22Z,180951,10.80,22.10,40.75,63.80,37.80,16
2023-06-16T19:59:42Z,180952,10.80,22.00,40.75,63.70,38.00,16
2023-06-16T20:00:01Z,180953,10.50,20.40,40.75,64.00,37.70,16
2023-06-16T20:00:20Z,180954,10.70,21.00,40.75,63.60,38.00,15
2023-06-16T20:00:40Z,180955,10.50,21.20,40.75,63.80,38.00,15
2023-06-16T20:00:59Z,180956,10.60,19.70,40.75,63.70,38.00,16
2023-06-16T20:01:19Z,180957,10.20,19.30,40.75,63.70,37.80,14
2023-06-16T20:01:38Z,180958,10.60,21.40,40.81,63.60,37.90,14
2023-06-16T20:01:57Z,180959,10.20,21.30,40.75,63.70,38.00,14
2023-06-16T20:02:17Z,180960,9.90,17.70,40.75,63.60,38.00,14
2023-06-16T20:02:36Z,180961,9.90,19.80,40.75,63.60,37.90,15
2023-06-16T20:02:55Z,180962,10.30,23.10,40.75,63.80,38.00,16
2023-06-16T20:03:15Z,180963,11.00,22.60,40.75,64.10,37.80,16
2023-06-16T20:03:34Z,180964,10.70,21.30,40.75,63.70,37.80,18
2023-06-16T20:03:54Z,180965,10.50,21.90,40.75,63.70,37.80,15
2023-06-16T20:04:13Z,180966,10.70,21.60,40.75,63.60,38.00,14
2023-06-16T20:04:32Z,180967,10.90,20.30,40.75,63.40,38.10,14
2023-06-16T20:04:52Z,180968,10.50,23.00,40.75,63.30,38.00,18
2023-06-16T20:05:11Z,180969,10.70,24.00,40.75,63.50,37.90,16
2023-06-16T20:05:31Z,180970,10.90,23.90,40.75,63.00,38.00,17
2023-06-16T20:05:50Z,180971,10.90,26.50,40.75,63.00,38.00,16
2023-06-16T20:06:09Z,180972,10.80,23.30,40.75,63.00,38.00,15
2023-06-16T20:06:29Z,180973,10.40,19.90,40.75,63.00,38.10,15
2023-06-16T20:06:48Z,180974,10.30,22.00,40.75,63.00,38.00,15
2023-06-16T20:07:07Z,180975,10.80,21.80,40.75,63.20,38.10,15
2023-06-16T20:07:27Z,180976,11.20,20.80,40.75,63.00,38.10,16
2023-06-16T20:07:46Z,180977,10.90,21.40,40.75,63.20,38.10,16
2023-06-16T20:08:06Z,180978,10.60,21.40,40.75,63.20,38.00,16
2023-06-16T20:08:25Z,180979,10.50,21.90,40.69,63.10,37.90,16
2023-06-16T20:08:45Z,180980,10.70,23.50,40.75,62.70,38.00,15
2023-06-16T20:09:04Z,180981,10.70,26.00,40.75,62.90,38.10,16
2023-06-16T20:09:24Z,180982,10.80,23.20,40.69,63.10,38.10,14
2023-06-16T20:09:43Z,180983,10.50,21.00,40.75,63.20,38.00,15
2023-06-16T20:10:02Z,180984,10.80,22.00,40.69,63.10,37.90,16
2023-06-16T20:10:22Z,180985,10.80,24.30,40.75,63.10,37.90,16
2023-06-16T20:10:41Z,180986,10.20,21.20,40.69,63.20,38.10,16
2023-06-16T20:11:01Z,180987,10.40,21.90,40.75,63.10,37.90,15
2023-06-16T20:11:21Z,180988,10.80,21.90,40.75,62.70,37.90,16
2023-06-16T20:11:40Z,180989,10.80,21.60,40.69,62.80,38.10,17
2023-06-16T20:11:59Z,180990,11.30,20.70,40.75,63.30,37.80,15
2023-06-16T20:12:19Z,180991,10.90,21.00,40.69,63.00,38.00,16
2023-06-16T20:12:38Z,180992,10.80,20.60,40.69,63.00,38.00,16
2023-06-16T20:12:57Z,180993,11.10,23.00,40.69,63.00,38.00,16
2023-06-16T20:13:17Z,180994,10.80,23.60,40.69,63.00,37.90,16
2023-06-16T20:13:36Z,180995,10.90,24.10,40.69,62.80,38.00,15
2023-06-16T20:13:56Z,180996,10.80,22.40,40.69,62.80,38.00,14
2023-06-16T20:14:15Z,180997,10.90,22.20,40.69,62.80,38.00,16
2023-06-16T20:14:34Z,180998,10.20,22.00,40.69,63.00,38.00,15
2023-06-16T20:14:54Z,180999,10.40,22.70,40.69,62.80,38.00,14
2023-06-16T20:15:13Z,181000,10.40,21.20,40.69,62.90,38.10,16
2023-06-16T20:15:33Z,181001,10.60,22.20,40.69,62.90,38.10,16
2023-06-16T20:15:52Z,181002,10.70,22.90,40.69,63.10,38.00,16
2023-06-16T20:16:11Z,181003,10.80,23.30,40.69,62.90,37.90,17
2023-06-16T20:16:31Z,181004,10.80,23.20,40.75,62.80,38.00,13
2023-06-16T20:16:50Z,181005,10.80,25.00,40.69,62.80,38.10,16
2023-06-16T20:17:10Z,181006,11.00,26.00,40.63,62.70,37.90,14
2023-06-16T20:17:30Z,181007,11.50,27.30,40.69,62.60,37.90,17
2023-06-16T20:17:49Z,181008,12.30,28.20,40.63,62.70,37.90,16
2023-06-16T20:18:09Z,181009,10.70,24.80,40.63,62.50,38.00,15
2023-06-16T20:18:28Z,181010,11.10,25.40,40.63,62.40,38.00,17
2023-06-16T20:18:48Z,181011,11.40,26.10,40.69,62.70,38.10,16
2023-06-16T20:19:07Z,181012,11.20,33.70,40.69,62.60,38.10,16
2023-06-16T20:19:26Z,181013,10.90,31.30,40.69,62.60,38.10,16
2023-06-16T20:19:46Z,181014,11.40,25.50,40.69,62.40,37.90,16
2023-06-16T20:20:05Z,181015,11.70,29.10,40.69,62.70,37.90,16
2023-06-16T20:20:24Z,181016,11.30,25.70,40.63,62.60,38.00,16
2023-06-16T20:20:44Z,181017,11.20,25.20,40.63,62.70,37.90,17
2023-06-16T20:21:03Z,181018,11.00,26.00,40.63,62.70,37.80,16
2023-06-16T20:21:23Z,181019,11.40,28.20,40.63,62.70,38.00,14
2023-06-16T20:21:42Z,181020,11.60,27.10,40.63,62.70,37.80,15
2023-06-16T20:22:02Z,181021,12.10,25.00,40.63,62.60,37.80,16
2023-06-16T20:22:21Z,181022,12.10,27.20,40.63,62.50,37.90,15
2023-06-16T20:22:40Z,181023,12.40,30.30,40.63,62.80,37.70,14
2023-06-16T20:23:00Z,181024,12.40,27.60,40.63,62.70,37.80,15
2023-06-16T20:23:19Z,181025,11.40,26.20,40.63,62.70,37.80,15
2023-06-16T20:23:38Z,181026,11.50,28.70,40.63,62.60,37.80,16
2023-06-16T20:23:58Z,181027,11.30,26.10,40.63,62.90,37.70,15
2023-06-16T20:24:17Z,181028,11.80,30.30,40.63,62.60,37.80,16
2023-06-16T20:24:36Z,181029,11.90,31.00,40.63,62.60,37.80,18
2023-06-16T20:24:56Z,181030,11.50,29.10,40.63,62.60,37.80,16
2023-06-16T20:25:15Z,181031,11.30,29.70,40.63,61.90,37.80,15
2023-06-16T20:25:35Z,181032,11.60,28.90,40.63,62.60,37.80,16
2023-06-16T20:25:54Z,181033,11.70,27.70,40.63,62.70,37.70,16
2023-06-16T20:26:13Z,181034,12.00,29.40,40.63,62.70,37.90,17
2023-06-16T20:26:33Z,181035,11.80,27.90,40.63,62.60,37.80,18
2023-06-16T20:26:52Z,181036,12.00,30.20,40.63,62.60,37.80,17
2023-06-16T20:27:12Z,181037,11.50,30.80,40.63,62.70,37.80,14
2023-06-16T20:27:31Z,181038,11.40,29.30,40.63,62.60,38.00,14
2023-06-16T20:27:50Z,181039,12.10,29.20,40.63,62.80,37.80,15
2023-06-16T20:28:10Z,181040,11.80,27.60,40.63,63.20,37.70,17
2023-06-16T20:28:29Z,181041,11.40,30.10,40.63,62.90,37.80,15
2023-06-16T20:28:48Z,181042,11.60,28.40,40.63,62.60,37.80,16
2023-06-16T20:29:08Z,181043,12.00,30.80,40.63,62.80,37.90,15
2023-06-16T20:29:27Z,181044,12.50,30.80,40.63,63.00,37.70,16
2023-06-16T20:29:47Z,181045,12.00,29.30,40.63,62.80,37.80,15
2023-06-16T20:30:06Z,181046,11.90,28.70,40.63,62.80,37.80,19
2023-06-16T20:30:25Z,181047,11.90,30.90,40.63,62.70,37.80,17
2023-06-16T20:30:45Z,181048,11.80,31.70,40.63,63.10,37.60,17
2023-06-16T20:31:04Z,181049,12.20,30.10,40.56,62.90,37.80,16
2023-06-16T20:31:24Z,181050,11.90,29.70,40.56,62.70,37.80,16
2023-06-16T20:31:43Z,181051,12.30,32.60,40.63,62.80,37.90,17
